timestamp,BTC: Entity-Adjusted STH Realized Profit,timestamp,BTC: Price,timestamp,BTC: Entity-Adjusted STH Realized Loss,timestamp,BTC: Entity-Adjusted STH Realized Loss [Reversed Z-Score],timestamp,BTC: Entity-Adjusted STH Realized Profit [Z-Score],timestamp,Z-Score = 2,timestamp,Z-Score = 0,timestamp,Z-Score = -2,timestamp,High Risk,timestamp,High Risk,timestamp,Very Low Risk,timestamp,---,timestamp,Very High Risk
2013-03-24T00:00:00.000Z,2102235.26203214,2013-03-24T00:00:00.000Z,70.388,2013-03-24T00:00:00.000Z,258262.604161196,2013-03-24T00:00:00.000Z,-3.304667269069133,2013-03-24T00:00:00.000Z,1.8838029475352154,2013-03-24T00:00:00.000Z,2,2013-03-24T00:00:00.000Z,0,2013-03-24T00:00:00.000Z,-2,2013-03-24T00:00:00.000Z,0.1,2013-03-24T00:00:00.000Z,0,2013-03-24T00:00:00.000Z,0.1,2013-03-24T00:00:00.000Z,1,2013-03-24T00:00:00.000Z,0
2013-03-25T00:00:00.000Z,4722938.51476424,2013-03-25T00:00:00.000Z,75.11,2013-03-25T00:00:00.000Z,77304.5311376681,2013-03-25T00:00:00.000Z,-1.6615017871650393,2013-03-25T00:00:00.000Z,2.8730622413607705,2013-03-25T00:00:00.000Z,2,2013-03-25T00:00:00.000Z,0,2013-03-25T00:00:00.000Z,-2,2013-03-25T00:00:00.000Z,0,2013-03-25T00:00:00.000Z,0,2013-03-25T00:00:00.000Z,0,2013-03-25T00:00:00.000Z,1,2013-03-25T00:00:00.000Z,0.1
2013-03-26T00:00:00.000Z,3796325.92018149,2013-03-26T00:00:00.000Z,79.81,2013-03-26T00:00:00.000Z,51869.0595258103,2013-03-26T00:00:00.000Z,-0.7389099530033258,2013-03-26T00:00:00.000Z,2.793997538976545,2013-03-26T00:00:00.000Z,2,2013-03-26T00:00:00.000Z,0,2013-03-26T00:00:00.000Z,-2,2013-03-26T00:00:00.000Z,0,2013-03-26T00:00:00.000Z,0,2013-03-26T00:00:00.000Z,0,2013-03-26T00:00:00.000Z,1,2013-03-26T00:00:00.000Z,0.1
2013-03-27T00:00:00.000Z,5335465.16577298,2013-03-27T00:00:00.000Z,89.3,2013-03-27T00:00:00.000Z,22845.1365253257,2013-03-27T00:00:00.000Z,-0.13979832200947442,2013-03-27T00:00:00.000Z,3.320578056971121,2013-03-27T00:00:00.000Z,2,2013-03-27T00:00:00.000Z,0,2013-03-27T00:00:00.000Z,-2,2013-03-27T00:00:00.000Z,0,2013-03-27T00:00:00.000Z,0,2013-03-27T00:00:00.000Z,0,2013-03-27T00:00:00.000Z,1,2013-03-27T00:00:00.000Z,0.1
2013-03-28T00:00:00.000Z,7182392.92322813,2013-03-28T00:00:00.000Z,88.976531972,2013-03-28T00:00:00.000Z,268415.095138293,2013-03-28T00:00:00.000Z,-0.9982051002413264,2013-03-28T00:00:00.000Z,4.054217914639235,2013-03-28T00:00:00.000Z,2,2013-03-28T00:00:00.000Z,0,2013-03-28T00:00:00.000Z,-2,2013-03-28T00:00:00.000Z,0,2013-03-28T00:00:00.000Z,0,2013-03-28T00:00:00.000Z,0,2013-03-28T00:00:00.000Z,1,2013-03-28T00:00:00.000Z,0.1
2013-03-29T00:00:00.000Z,3723652.55469771,2013-03-29T00:00:00.000Z,90,2013-03-29T00:00:00.000Z,498164.636989022,2013-03-29T00:00:00.000Z,-2.41798286308664,2013-03-29T00:00:00.000Z,2.9756661764800683,2013-03-29T00:00:00.000Z,2,2013-03-29T00:00:00.000Z,0,2013-03-29T00:00:00.000Z,-2,2013-03-29T00:00:00.000Z,0,2013-03-29T00:00:00.000Z,0,2013-03-29T00:00:00.000Z,0.1,2013-03-29T00:00:00.000Z,1,2013-03-29T00:00:00.000Z,0.1
2013-03-30T00:00:00.000Z,2651392.47060054,2013-03-30T00:00:00.000Z,92.2521875764,2013-03-30T00:00:00.000Z,119768.240510619,2013-03-30T00:00:00.000Z,-1.378597872823228,2013-03-30T00:00:00.000Z,2.0558562738482746,2013-03-30T00:00:00.000Z,2,2013-03-30T00:00:00.000Z,0,2013-03-30T00:00:00.000Z,-2,2013-03-30T00:00:00.000Z,0,2013-03-30T00:00:00.000Z,0,2013-03-30T00:00:00.000Z,0,2013-03-30T00:00:00.000Z,1,2013-03-30T00:00:00.000Z,0.1
2013-03-31T00:00:00.000Z,1984197.40609108,2013-03-31T00:00:00.000Z,96.1491459096,2013-03-31T00:00:00.000Z,21677.7586548011,2013-03-31T00:00:00.000Z,-0.42082870215694446,2013-03-31T00:00:00.000Z,1.351498602361825,2013-03-31T00:00:00.000Z,2,2013-03-31T00:00:00.000Z,0,2013-03-31T00:00:00.000Z,-2,2013-03-31T00:00:00.000Z,0.1,2013-03-31T00:00:00.000Z,0,2013-03-31T00:00:00.000Z,0,2013-03-31T00:00:00.000Z,1,2013-03-31T00:00:00.000Z,0
2013-04-01T00:00:00.000Z,7306641.30439087,2013-04-01T00:00:00.000Z,104.70599999999999,2013-04-01T00:00:00.000Z,29702.7198225514,2013-04-01T00:00:00.000Z,0.020894886547074772,2013-04-01T00:00:00.000Z,2.882872258632166,2013-04-01T00:00:00.000Z,2,2013-04-01T00:00:00.000Z,0,2013-04-01T00:00:00.000Z,-2,2013-04-01T00:00:00.000Z,0,2013-04-01T00:00:00.000Z,0,2013-04-01T00:00:00.000Z,0,2013-04-01T00:00:00.000Z,1,2013-04-01T00:00:00.000Z,0.1
2013-04-02T00:00:00.000Z,7864938.28824812,2013-04-02T00:00:00.000Z,115.803181554,2013-04-02T00:00:00.000Z,102452.025993456,2013-04-02T00:00:00.000Z,-0.08867480146608461,2013-04-02T00:00:00.000Z,3.5747614339708766,2013-04-02T00:00:00.000Z,2,2013-04-02T00:00:00.000Z,0,2013-04-02T00:00:00.000Z,-2,2013-04-02T00:00:00.000Z,0,2013-04-02T00:00:00.000Z,0,2013-04-02T00:00:00.000Z,0,2013-04-02T00:00:00.000Z,1,2013-04-02T00:00:00.000Z,0.1
2013-04-03T00:00:00.000Z,15035047.4072922,2013-04-03T00:00:00.000Z,132.54567795,2013-04-03T00:00:00.000Z,639379.846611296,2013-04-03T00:00:00.000Z,-2.486893693462542,2013-04-03T00:00:00.000Z,5.304578467623889,2013-04-03T00:00:00.000Z,2,2013-04-03T00:00:00.000Z,0,2013-04-03T00:00:00.000Z,-2,2013-04-03T00:00:00.000Z,0,2013-04-03T00:00:00.000Z,0,2013-04-03T00:00:00.000Z,0.1,2013-04-03T00:00:00.000Z,1,2013-04-03T00:00:00.000Z,0.1
2013-04-04T00:00:00.000Z,8521524.23733907,2013-04-04T00:00:00.000Z,134.94032495599998,2013-04-04T00:00:00.000Z,426168.144511047,2013-04-04T00:00:00.000Z,-2.6185172919369597,2013-04-04T00:00:00.000Z,4.151811930455952,2013-04-04T00:00:00.000Z,2,2013-04-04T00:00:00.000Z,0,2013-04-04T00:00:00.000Z,-2,2013-04-04T00:00:00.000Z,0,2013-04-04T00:00:00.000Z,0,2013-04-04T00:00:00.000Z,0.1,2013-04-04T00:00:00.000Z,1,2013-04-04T00:00:00.000Z,0.1
2013-04-05T00:00:00.000Z,13016446.2837975,2013-04-05T00:00:00.000Z,141.78941638999999,2013-04-05T00:00:00.000Z,82090.8476616509,2013-04-05T00:00:00.000Z,-1.254785139244946,2013-04-05T00:00:00.000Z,4.3841492493474625,2013-04-05T00:00:00.000Z,2,2013-04-05T00:00:00.000Z,0,2013-04-05T00:00:00.000Z,-2,2013-04-05T00:00:00.000Z,0,2013-04-05T00:00:00.000Z,0,2013-04-05T00:00:00.000Z,0,2013-04-05T00:00:00.000Z,1,2013-04-05T00:00:00.000Z,0.1
2013-04-06T00:00:00.000Z,4082126.57896764,2013-04-06T00:00:00.000Z,141,2013-04-06T00:00:00.000Z,53890.4722437442,2013-04-06T00:00:00.000Z,-0.4621152480359356,2013-04-06T00:00:00.000Z,2.617323683193545,2013-04-06T00:00:00.000Z,2,2013-04-06T00:00:00.000Z,0,2013-04-06T00:00:00.000Z,-2,2013-04-06T00:00:00.000Z,0,2013-04-06T00:00:00.000Z,0,2013-04-06T00:00:00.000Z,0,2013-04-06T00:00:00.000Z,1,2013-04-06T00:00:00.000Z,0.1
2013-04-07T00:00:00.000Z,6753847.23132045,2013-04-07T00:00:00.000Z,164.96912500000002,2013-04-07T00:00:00.000Z,26710.5504905986,2013-04-07T00:00:00.000Z,0.05047504351514469,2013-04-07T00:00:00.000Z,2.310349013604184,2013-04-07T00:00:00.000Z,2,2013-04-07T00:00:00.000Z,0,2013-04-07T00:00:00.000Z,-2,2013-04-07T00:00:00.000Z,0,2013-04-07T00:00:00.000Z,0,2013-04-07T00:00:00.000Z,0,2013-04-07T00:00:00.000Z,1,2013-04-07T00:00:00.000Z,0.1
2013-04-08T00:00:00.000Z,21940241.1715804,2013-04-08T00:00:00.000Z,185.21723709000003,2013-04-08T00:00:00.000Z,255016.626325289,2013-04-08T00:00:00.000Z,-0.6491908363763237,2013-04-08T00:00:00.000Z,4.648208380651548,2013-04-08T00:00:00.000Z,2,2013-04-08T00:00:00.000Z,0,2013-04-08T00:00:00.000Z,-2,2013-04-08T00:00:00.000Z,0,2013-04-08T00:00:00.000Z,0,2013-04-08T00:00:00.000Z,0,2013-04-08T00:00:00.000Z,1,2013-04-08T00:00:00.000Z,0.1
2013-04-09T00:00:00.000Z,26738710.6758052,2013-04-09T00:00:00.000Z,229.47235258199998,2013-04-09T00:00:00.000Z,92505.7232713202,2013-04-09T00:00:00.000Z,-0.30677862494495184,2013-04-09T00:00:00.000Z,5.510012451667386,2013-04-09T00:00:00.000Z,2,2013-04-09T00:00:00.000Z,0,2013-04-09T00:00:00.000Z,-2,2013-04-09T00:00:00.000Z,0,2013-04-09T00:00:00.000Z,0,2013-04-09T00:00:00.000Z,0,2013-04-09T00:00:00.000Z,1,2013-04-09T00:00:00.000Z,0.1
2013-04-10T00:00:00.000Z,45041286.1691535,2013-04-10T00:00:00.000Z,160.082621718,2013-04-10T00:00:00.000Z,17023801.2607988,2013-04-10T00:00:00.000Z,-9.30168925732138,2013-04-10T00:00:00.000Z,6.510944134553936,2013-04-10T00:00:00.000Z,2,2013-04-10T00:00:00.000Z,0,2013-04-10T00:00:00.000Z,-2,2013-04-10T00:00:00.000Z,0,2013-04-10T00:00:00.000Z,0,2013-04-10T00:00:00.000Z,0.1,2013-04-10T00:00:00.000Z,1,2013-04-10T00:00:00.000Z,0.1
2013-04-11T00:00:00.000Z,5520270.68309285,2013-04-11T00:00:00.000Z,81.2033201272,2013-04-11T00:00:00.000Z,30721068.5913598,2013-04-11T00:00:00.000Z,-8.588416836352401,2013-04-11T00:00:00.000Z,3.3121594642215055,2013-04-11T00:00:00.000Z,2,2013-04-11T00:00:00.000Z,0,2013-04-11T00:00:00.000Z,-2,2013-04-11T00:00:00.000Z,0,2013-04-11T00:00:00.000Z,0,2013-04-11T00:00:00.000Z,0.1,2013-04-11T00:00:00.000Z,1,2013-04-11T00:00:00.000Z,0.1
2013-04-12T00:00:00.000Z,3834013.13186677,2013-04-12T00:00:00.000Z,108.311396838,2013-04-12T00:00:00.000Z,33802462.5327782,2013-04-12T00:00:00.000Z,-7.298616906637343,2013-04-12T00:00:00.000Z,1.7176004405144312,2013-04-12T00:00:00.000Z,2,2013-04-12T00:00:00.000Z,0,2013-04-12T00:00:00.000Z,-2,2013-04-12T00:00:00.000Z,0.1,2013-04-12T00:00:00.000Z,0,2013-04-12T00:00:00.000Z,0.1,2013-04-12T00:00:00.000Z,1,2013-04-12T00:00:00.000Z,0
2013-04-13T00:00:00.000Z,4300287.30997059,2013-04-13T00:00:00.000Z,92.8058935256,2013-04-13T00:00:00.000Z,4542061.18422837,2013-04-13T00:00:00.000Z,-3.787242283359884,2013-04-13T00:00:00.000Z,0.983473681451375,2013-04-13T00:00:00.000Z,2,2013-04-13T00:00:00.000Z,0,2013-04-13T00:00:00.000Z,-2,2013-04-13T00:00:00.000Z,0.1,2013-04-13T00:00:00.000Z,0,2013-04-13T00:00:00.000Z,0.1,2013-04-13T00:00:00.000Z,1,2013-04-13T00:00:00.000Z,0
2013-04-14T00:00:00.000Z,2171735.00542207,2013-04-14T00:00:00.000Z,91.11,2013-04-14T00:00:00.000Z,3915756.02959007,2013-04-14T00:00:00.000Z,-2.1935797251666997,2013-04-14T00:00:00.000Z,0.4080009119975605,2013-04-14T00:00:00.000Z,2,2013-04-14T00:00:00.000Z,0,2013-04-14T00:00:00.000Z,-2,2013-04-14T00:00:00.000Z,0.1,2013-04-14T00:00:00.000Z,0,2013-04-14T00:00:00.000Z,0.1,2013-04-14T00:00:00.000Z,1,2013-04-14T00:00:00.000Z,0
2013-04-15T00:00:00.000Z,2236484.32673889,2013-04-15T00:00:00.000Z,74,2013-04-15T00:00:00.000Z,5825971.11983711,2013-04-15T00:00:00.000Z,-1.6533688269994729,2013-04-15T00:00:00.000Z,0.12414340893018985,2013-04-15T00:00:00.000Z,2,2013-04-15T00:00:00.000Z,0,2013-04-15T00:00:00.000Z,-2,2013-04-15T00:00:00.000Z,0.1,2013-04-15T00:00:00.000Z,0,2013-04-15T00:00:00.000Z,0,2013-04-15T00:00:00.000Z,1,2013-04-15T00:00:00.000Z,0
2013-04-16T00:00:00.000Z,2494022.03904333,2013-04-16T00:00:00.000Z,67.9798189258,2013-04-16T00:00:00.000Z,11636588.0758546,2013-04-16T00:00:00.000Z,-2.0484970998722347,2013-04-16T00:00:00.000Z,0.00476290886076554,2013-04-16T00:00:00.000Z,2,2013-04-16T00:00:00.000Z,0,2013-04-16T00:00:00.000Z,-2,2013-04-16T00:00:00.000Z,0.1,2013-04-16T00:00:00.000Z,0,2013-04-16T00:00:00.000Z,0.1,2013-04-16T00:00:00.000Z,1,2013-04-16T00:00:00.000Z,0
2013-04-17T00:00:00.000Z,3380013.78635854,2013-04-17T00:00:00.000Z,89.88799999999999,2013-04-17T00:00:00.000Z,3118293.41208964,2013-04-17T00:00:00.000Z,-1.2293402968400589,2013-04-17T00:00:00.000Z,0.029361929801503775,2013-04-17T00:00:00.000Z,2,2013-04-17T00:00:00.000Z,0,2013-04-17T00:00:00.000Z,-2,2013-04-17T00:00:00.000Z,0.1,2013-04-17T00:00:00.000Z,0,2013-04-17T00:00:00.000Z,0,2013-04-17T00:00:00.000Z,1,2013-04-17T00:00:00.000Z,0
2013-04-18T00:00:00.000Z,3348525.57555412,2013-04-18T00:00:00.000Z,109.05463468,2013-04-18T00:00:00.000Z,1204466.42521242,2013-04-18T00:00:00.000Z,-0.5978916489089328,2013-04-18T00:00:00.000Z,0.035285542182601486,2013-04-18T00:00:00.000Z,2,2013-04-18T00:00:00.000Z,0,2013-04-18T00:00:00.000Z,-2,2013-04-18T00:00:00.000Z,0.1,2013-04-18T00:00:00.000Z,0,2013-04-18T00:00:00.000Z,0,2013-04-18T00:00:00.000Z,1,2013-04-18T00:00:00.000Z,0
2013-04-19T00:00:00.000Z,6844051.21176369,2013-04-19T00:00:00.000Z,117.86900352799998,2013-04-19T00:00:00.000Z,948170.255978596,2013-04-19T00:00:00.000Z,-0.25147939287169474,2013-04-19T00:00:00.000Z,0.3784090037541063,2013-04-19T00:00:00.000Z,2,2013-04-19T00:00:00.000Z,0,2013-04-19T00:00:00.000Z,-2,2013-04-19T00:00:00.000Z,0.1,2013-04-19T00:00:00.000Z,0,2013-04-19T00:00:00.000Z,0,2013-04-19T00:00:00.000Z,1,2013-04-19T00:00:00.000Z,0
2013-04-20T00:00:00.000Z,3143806.12306366,2013-04-20T00:00:00.000Z,126.363163676,2013-04-20T00:00:00.000Z,269943.557377442,2013-04-20T00:00:00.000Z,0.0027226545111353226,2013-04-20T00:00:00.000Z,0.1790513711349095,2013-04-20T00:00:00.000Z,2,2013-04-20T00:00:00.000Z,0,2013-04-20T00:00:00.000Z,-2,2013-04-20T00:00:00.000Z,0.1,2013-04-20T00:00:00.000Z,0,2013-04-20T00:00:00.000Z,0,2013-04-20T00:00:00.000Z,1,2013-04-20T00:00:00.000Z,0
2013-04-21T00:00:00.000Z,4085430.10201732,2013-04-21T00:00:00.000Z,117.612451752,2013-04-21T00:00:00.000Z,432587.845967099,2013-04-21T00:00:00.000Z,0.11116895104754328,2013-04-21T00:00:00.000Z,0.1690625229894123,2013-04-21T00:00:00.000Z,2,2013-04-21T00:00:00.000Z,0,2013-04-21T00:00:00.000Z,-2,2013-04-21T00:00:00.000Z,0.1,2013-04-21T00:00:00.000Z,0,2013-04-21T00:00:00.000Z,0,2013-04-21T00:00:00.000Z,1,2013-04-21T00:00:00.000Z,0
2013-04-22T00:00:00.000Z,2909712.4095208,2013-04-22T00:00:00.000Z,123.944,2013-04-22T00:00:00.000Z,313258.240308497,2013-04-22T00:00:00.000Z,0.18005653355548415,2013-04-22T00:00:00.000Z,0.04414872897714374,2013-04-22T00:00:00.000Z,2,2013-04-22T00:00:00.000Z,0,2013-04-22T00:00:00.000Z,-2,2013-04-22T00:00:00.000Z,0.1,2013-04-22T00:00:00.000Z,0,2013-04-22T00:00:00.000Z,0,2013-04-22T00:00:00.000Z,1,2013-04-22T00:00:00.000Z,0
2013-04-23T00:00:00.000Z,3928408.54732838,2013-04-23T00:00:00.000Z,137.034,2013-04-23T00:00:00.000Z,189020.967101435,2013-04-23T00:00:00.000Z,0.22954355587474412,2013-04-23T00:00:00.000Z,0.07958272620487696,2013-04-23T00:00:00.000Z,2,2013-04-23T00:00:00.000Z,0,2013-04-23T00:00:00.000Z,-2,2013-04-23T00:00:00.000Z,0.1,2013-04-23T00:00:00.000Z,0,2013-04-23T00:00:00.000Z,0,2013-04-23T00:00:00.000Z,1,2013-04-23T00:00:00.000Z,0
2013-04-24T00:00:00.000Z,13415020.6146147,2013-04-24T00:00:00.000Z,149.4,2013-04-24T00:00:00.000Z,539083.471331009,2013-04-24T00:00:00.000Z,0.21326087012215023,2013-04-24T00:00:00.000Z,1.0285383529539829,2013-04-24T00:00:00.000Z,2,2013-04-24T00:00:00.000Z,0,2013-04-24T00:00:00.000Z,-2,2013-04-24T00:00:00.000Z,0.1,2013-04-24T00:00:00.000Z,0,2013-04-24T00:00:00.000Z,0,2013-04-24T00:00:00.000Z,1,2013-04-24T00:00:00.000Z,0
2013-04-25T00:00:00.000Z,9930695.21386578,2013-04-25T00:00:00.000Z,141.892,2013-04-25T00:00:00.000Z,794049.856365371,2013-04-25T00:00:00.000Z,0.1755136679703432,2013-04-25T00:00:00.000Z,1.138935907863357,2013-04-25T00:00:00.000Z,2,2013-04-25T00:00:00.000Z,0,2013-04-25T00:00:00.000Z,-2,2013-04-25T00:00:00.000Z,0.1,2013-04-25T00:00:00.000Z,0,2013-04-25T00:00:00.000Z,0,2013-04-25T00:00:00.000Z,1,2013-04-25T00:00:00.000Z,0
2013-04-26T00:00:00.000Z,3252764.10878984,2013-04-26T00:00:00.000Z,137.32,2013-04-26T00:00:00.000Z,976352.328702117,2013-04-26T00:00:00.000Z,0.1360773520656394,2013-04-26T00:00:00.000Z,0.5316049671232876,2013-04-26T00:00:00.000Z,2,2013-04-26T00:00:00.000Z,0,2013-04-26T00:00:00.000Z,-2,2013-04-26T00:00:00.000Z,0.1,2013-04-26T00:00:00.000Z,0,2013-04-26T00:00:00.000Z,0,2013-04-26T00:00:00.000Z,1,2013-04-26T00:00:00.000Z,0
2013-04-27T00:00:00.000Z,5214945.73938776,2013-04-27T00:00:00.000Z,128.749986266,2013-04-27T00:00:00.000Z,608188.80238018,2013-04-27T00:00:00.000Z,0.16103945843910522,2013-04-27T00:00:00.000Z,0.41746020055444155,2013-04-27T00:00:00.000Z,2,2013-04-27T00:00:00.000Z,0,2013-04-27T00:00:00.000Z,-2,2013-04-27T00:00:00.000Z,0.1,2013-04-27T00:00:00.000Z,0,2013-04-27T00:00:00.000Z,0,2013-04-27T00:00:00.000Z,1,2013-04-27T00:00:00.000Z,0
2013-04-28T00:00:00.000Z,1508171.677062,2013-04-28T00:00:00.000Z,135.288855642,2013-04-28T00:00:00.000Z,341888.248512528,2013-04-28T00:00:00.000Z,0.20574913995361477,2013-04-28T00:00:00.000Z,-0.009629006937468407,2013-04-28T00:00:00.000Z,2,2013-04-28T00:00:00.000Z,0,2013-04-28T00:00:00.000Z,-2,2013-04-28T00:00:00.000Z,0,2013-04-28T00:00:00.000Z,0.1,2013-04-28T00:00:00.000Z,0,2013-04-28T00:00:00.000Z,1,2013-04-28T00:00:00.000Z,0
2013-04-29T00:00:00.000Z,4448482.69066153,2013-04-29T00:00:00.000Z,143.29557655399998,2013-04-29T00:00:00.000Z,168293.135733122,2013-04-29T00:00:00.000Z,0.24902713213824573,2013-04-29T00:00:00.000Z,0.06521499878122364,2013-04-29T00:00:00.000Z,2,2013-04-29T00:00:00.000Z,0,2013-04-29T00:00:00.000Z,-2,2013-04-29T00:00:00.000Z,0.1,2013-04-29T00:00:00.000Z,0,2013-04-29T00:00:00.000Z,0,2013-04-29T00:00:00.000Z,1,2013-04-29T00:00:00.000Z,0
2013-04-30T00:00:00.000Z,3710940.52768213,2013-04-30T00:00:00.000Z,139.584,2013-04-30T00:00:00.000Z,552174.16254888,2013-04-30T00:00:00.000Z,0.22560929137051342,2013-04-30T00:00:00.000Z,0.0255915366185778,2013-04-30T00:00:00.000Z,2,2013-04-30T00:00:00.000Z,0,2013-04-30T00:00:00.000Z,-2,2013-04-30T00:00:00.000Z,0.1,2013-04-30T00:00:00.000Z,0,2013-04-30T00:00:00.000Z,0,2013-04-30T00:00:00.000Z,1,2013-04-30T00:00:00.000Z,0
2013-05-01T00:00:00.000Z,2786154.28573566,2013-05-01T00:00:00.000Z,116.75,2013-05-01T00:00:00.000Z,6807175.88235183,2013-05-01T00:00:00.000Z,-0.5229381995800384,2013-05-01T00:00:00.000Z,-0.08906328316537213,2013-05-01T00:00:00.000Z,2,2013-05-01T00:00:00.000Z,0,2013-05-01T00:00:00.000Z,-2,2013-05-01T00:00:00.000Z,0,2013-05-01T00:00:00.000Z,0.1,2013-05-01T00:00:00.000Z,0,2013-05-01T00:00:00.000Z,1,2013-05-01T00:00:00.000Z,0
2013-05-02T00:00:00.000Z,2889582.19561302,2013-05-02T00:00:00.000Z,106.435208518,2013-05-02T00:00:00.000Z,4404804.7093643,2013-05-02T00:00:00.000Z,-0.6040840780042749,2013-05-02T00:00:00.000Z,-0.13838126624883798,2013-05-02T00:00:00.000Z,2,2013-05-02T00:00:00.000Z,0,2013-05-02T00:00:00.000Z,-2,2013-05-02T00:00:00.000Z,0,2013-05-02T00:00:00.000Z,0.1,2013-05-02T00:00:00.000Z,0,2013-05-02T00:00:00.000Z,1,2013-05-02T00:00:00.000Z,0
2013-05-03T00:00:00.000Z,1380557.54841423,2013-05-03T00:00:00.000Z,97.959073549,2013-05-03T00:00:00.000Z,7329493.47231918,2013-05-03T00:00:00.000Z,-0.9789609269796871,2013-05-03T00:00:00.000Z,-0.3162607656268305,2013-05-03T00:00:00.000Z,2,2013-05-03T00:00:00.000Z,0,2013-05-03T00:00:00.000Z,-2,2013-05-03T00:00:00.000Z,0,2013-05-03T00:00:00.000Z,0.1,2013-05-03T00:00:00.000Z,0,2013-05-03T00:00:00.000Z,1,2013-05-03T00:00:00.000Z,0
2013-05-04T00:00:00.000Z,890147.918708141,2013-05-04T00:00:00.000Z,112.830658892,2013-05-04T00:00:00.000Z,1102839.30959308,2013-05-04T00:00:00.000Z,-0.4287854860853662,2013-05-04T00:00:00.000Z,-0.4558809182431352,2013-05-04T00:00:00.000Z,2,2013-05-04T00:00:00.000Z,0,2013-05-04T00:00:00.000Z,-2,2013-05-04T00:00:00.000Z,0,2013-05-04T00:00:00.000Z,0.1,2013-05-04T00:00:00.000Z,0,2013-05-04T00:00:00.000Z,1,2013-05-04T00:00:00.000Z,0
2013-05-05T00:00:00.000Z,912281.39477847,2013-05-05T00:00:00.000Z,116.829559784,2013-05-05T00:00:00.000Z,531812.410250211,2013-05-05T00:00:00.000Z,-0.08570203681831129,2013-05-05T00:00:00.000Z,-0.524538976329399,2013-05-05T00:00:00.000Z,2,2013-05-05T00:00:00.000Z,0,2013-05-05T00:00:00.000Z,-2,2013-05-05T00:00:00.000Z,0,2013-05-05T00:00:00.000Z,0.1,2013-05-05T00:00:00.000Z,0,2013-05-05T00:00:00.000Z,1,2013-05-05T00:00:00.000Z,0
2013-05-06T00:00:00.000Z,2129701.04533024,2013-05-06T00:00:00.000Z,112.5799,2013-05-06T00:00:00.000Z,598555.587095302,2013-05-06T00:00:00.000Z,0.07887287220313219,2013-05-06T00:00:00.000Z,-0.438558161062872,2013-05-06T00:00:00.000Z,2,2013-05-06T00:00:00.000Z,0,2013-05-06T00:00:00.000Z,-2,2013-05-06T00:00:00.000Z,0,2013-05-06T00:00:00.000Z,0.1,2013-05-06T00:00:00.000Z,0,2013-05-06T00:00:00.000Z,1,2013-05-06T00:00:00.000Z,0
2013-05-07T00:00:00.000Z,702646.308058257,2013-05-07T00:00:00.000Z,110.939616114,2013-05-07T00:00:00.000Z,1455893.76730117,2013-05-07T00:00:00.000Z,0.061492278829603494,2013-05-07T00:00:00.000Z,-0.5403750399394126,2013-05-07T00:00:00.000Z,2,2013-05-07T00:00:00.000Z,0,2013-05-07T00:00:00.000Z,-2,2013-05-07T00:00:00.000Z,0,2013-05-07T00:00:00.000Z,0.1,2013-05-07T00:00:00.000Z,0,2013-05-07T00:00:00.000Z,1,2013-05-07T00:00:00.000Z,0
2013-05-08T00:00:00.000Z,854386.885794263,2013-05-08T00:00:00.000Z,113.50619419,2013-05-08T00:00:00.000Z,556617.22611294,2013-05-08T00:00:00.000Z,0.16031653919218536,2013-05-08T00:00:00.000Z,-0.5767741491307293,2013-05-08T00:00:00.000Z,2,2013-05-08T00:00:00.000Z,0,2013-05-08T00:00:00.000Z,-2,2013-05-08T00:00:00.000Z,0,2013-05-08T00:00:00.000Z,0.1,2013-05-08T00:00:00.000Z,0,2013-05-08T00:00:00.000Z,1,2013-05-08T00:00:00.000Z,0
2013-05-09T00:00:00.000Z,375830.366685737,2013-05-09T00:00:00.000Z,111.644,2013-05-09T00:00:00.000Z,597618.582944575,2013-05-09T00:00:00.000Z,0.20573620328671577,2013-05-09T00:00:00.000Z,-0.6428304822590182,2013-05-09T00:00:00.000Z,2,2013-05-09T00:00:00.000Z,0,2013-05-09T00:00:00.000Z,-2,2013-05-09T00:00:00.000Z,0,2013-05-09T00:00:00.000Z,0.1,2013-05-09T00:00:00.000Z,0,2013-05-09T00:00:00.000Z,1,2013-05-09T00:00:00.000Z,0
2013-05-10T00:00:00.000Z,814522.051803211,2013-05-10T00:00:00.000Z,117.882657834,2013-05-10T00:00:00.000Z,1493780.95699333,2013-05-10T00:00:00.000Z,0.12397474158508767,2013-05-10T00:00:00.000Z,-0.6317943491178588,2013-05-10T00:00:00.000Z,2,2013-05-10T00:00:00.000Z,0,2013-05-10T00:00:00.000Z,-2,2013-05-10T00:00:00.000Z,0,2013-05-10T00:00:00.000Z,0.1,2013-05-10T00:00:00.000Z,0,2013-05-10T00:00:00.000Z,1,2013-05-10T00:00:00.000Z,0
2013-05-11T00:00:00.000Z,457025.174863998,2013-05-11T00:00:00.000Z,115.39099999999999,2013-05-11T00:00:00.000Z,288975.374192575,2013-05-11T00:00:00.000Z,0.2267465106816488,2013-05-11T00:00:00.000Z,-0.6627140539942502,2013-05-11T00:00:00.000Z,2,2013-05-11T00:00:00.000Z,0,2013-05-11T00:00:00.000Z,-2,2013-05-11T00:00:00.000Z,0,2013-05-11T00:00:00.000Z,0.1,2013-05-11T00:00:00.000Z,0,2013-05-11T00:00:00.000Z,1,2013-05-11T00:00:00.000Z,0
