timestamp,BTC: Realized P/L Ratio,timestamp,High Risk,timestamp,Very Low Risk,timestamp,Very High Risk,timestamp,BTC: Price,timestamp,90% Profit ,timestamp,50% Profit ,timestamp,75% Profit,timestamp,Low Risk,timestamp,---
2010-08-19T00:00:00.000Z,2.17783690565506,2010-08-19T00:00:00.000Z,0,2010-08-19T00:00:00.000Z,0,2010-08-19T00:00:00.000Z,0,2010-08-19T00:00:00.000Z,0.0667,2010-08-19T00:00:00.000Z,9,2010-08-19T00:00:00.000Z,1,2010-08-19T00:00:00.000Z,3,2010-08-19T00:00:00.000Z,0.1,2010-08-19T00:00:00.000Z,1
2010-08-20T00:00:00.000Z,0.221446871480239,2010-08-20T00:00:00.000Z,0,2010-08-20T00:00:00.000Z,0,2010-08-20T00:00:00.000Z,0,2010-08-20T00:00:00.000Z,0.0655,2010-08-20T00:00:00.000Z,9,2010-08-20T00:00:00.000Z,1,2010-08-20T00:00:00.000Z,3,2010-08-20T00:00:00.000Z,0.1,2010-08-20T00:00:00.000Z,1
2010-08-21T00:00:00.000Z,0.299254582347925,2010-08-21T00:00:00.000Z,0,2010-08-21T00:00:00.000Z,0,2010-08-21T00:00:00.000Z,0,2010-08-21T00:00:00.000Z,0.0664,2010-08-21T00:00:00.000Z,9,2010-08-21T00:00:00.000Z,1,2010-08-21T00:00:00.000Z,3,2010-08-21T00:00:00.000Z,0.1,2010-08-21T00:00:00.000Z,1
2010-08-22T00:00:00.000Z,0.392024032295197,2010-08-22T00:00:00.000Z,0,2010-08-22T00:00:00.000Z,0,2010-08-22T00:00:00.000Z,0,2010-08-22T00:00:00.000Z,0.066,2010-08-22T00:00:00.000Z,9,2010-08-22T00:00:00.000Z,1,2010-08-22T00:00:00.000Z,3,2010-08-22T00:00:00.000Z,0.1,2010-08-22T00:00:00.000Z,1
2010-08-23T00:00:00.000Z,2.79282291347314,2010-08-23T00:00:00.000Z,0,2010-08-23T00:00:00.000Z,0,2010-08-23T00:00:00.000Z,0,2010-08-23T00:00:00.000Z,0.06491,2010-08-23T00:00:00.000Z,9,2010-08-23T00:00:00.000Z,1,2010-08-23T00:00:00.000Z,3,2010-08-23T00:00:00.000Z,0.1,2010-08-23T00:00:00.000Z,1
2010-08-24T00:00:00.000Z,1.28755164293711,2010-08-24T00:00:00.000Z,0,2010-08-24T00:00:00.000Z,0,2010-08-24T00:00:00.000Z,0,2010-08-24T00:00:00.000Z,0.065,2010-08-24T00:00:00.000Z,9,2010-08-24T00:00:00.000Z,1,2010-08-24T00:00:00.000Z,3,2010-08-24T00:00:00.000Z,0.1,2010-08-24T00:00:00.000Z,1
2010-08-25T00:00:00.000Z,2.42047914127865,2010-08-25T00:00:00.000Z,0,2010-08-25T00:00:00.000Z,0,2010-08-25T00:00:00.000Z,0,2010-08-25T00:00:00.000Z,0.0648,2010-08-25T00:00:00.000Z,9,2010-08-25T00:00:00.000Z,1,2010-08-25T00:00:00.000Z,3,2010-08-25T00:00:00.000Z,0.1,2010-08-25T00:00:00.000Z,1
2010-08-26T00:00:00.000Z,0.716033155463305,2010-08-26T00:00:00.000Z,0,2010-08-26T00:00:00.000Z,0,2010-08-26T00:00:00.000Z,0,2010-08-26T00:00:00.000Z,0.064,2010-08-26T00:00:00.000Z,9,2010-08-26T00:00:00.000Z,1,2010-08-26T00:00:00.000Z,3,2010-08-26T00:00:00.000Z,0.1,2010-08-26T00:00:00.000Z,1
2010-08-27T00:00:00.000Z,1.66053505881954,2010-08-27T00:00:00.000Z,0,2010-08-27T00:00:00.000Z,0,2010-08-27T00:00:00.000Z,0,2010-08-27T00:00:00.000Z,0.065,2010-08-27T00:00:00.000Z,9,2010-08-27T00:00:00.000Z,1,2010-08-27T00:00:00.000Z,3,2010-08-27T00:00:00.000Z,0.1,2010-08-27T00:00:00.000Z,1
2010-08-28T00:00:00.000Z,1.88761028015579,2010-08-28T00:00:00.000Z,0,2010-08-28T00:00:00.000Z,0,2010-08-28T00:00:00.000Z,0,2010-08-28T00:00:00.000Z,0.0646,2010-08-28T00:00:00.000Z,9,2010-08-28T00:00:00.000Z,1,2010-08-28T00:00:00.000Z,3,2010-08-28T00:00:00.000Z,0.1,2010-08-28T00:00:00.000Z,1
