timestamp,BTC: LTH-MVRV,timestamp,High Risk,timestamp,Very Low Risk,timestamp,Very High Risk,timestamp,BTC: Price,timestamp,High Band = 3.5,timestamp,Low Band = 1,timestamp,Mid Band = 1.5,timestamp,Low Risk,timestamp,---
2009-06-07T00:00:00.000Z,1,2009-06-07T00:00:00.000Z,0,2009-06-07T00:00:00.000Z,0,2009-06-07T00:00:00.000Z,0,,,2009-06-07T00:00:00.000Z,3.5,2009-06-07T00:00:00.000Z,1,2009-06-07T00:00:00.000Z,1.5,2009-06-07T00:00:00.000Z,0,2009-06-07T00:00:00.000Z,1
2009-06-08T00:00:00.000Z,1,2009-06-08T00:00:00.000Z,0,2009-06-08T00:00:00.000Z,0,2009-06-08T00:00:00.000Z,0,,,2009-06-08T00:00:00.000Z,3.5,2009-06-08T00:00:00.000Z,1,2009-06-08T00:00:00.000Z,1.5,2009-06-08T00:00:00.000Z,0,2009-06-08T00:00:00.000Z,1
2009-06-09T00:00:00.000Z,1,2009-06-09T00:00:00.000Z,0,2009-06-09T00:00:00.000Z,0,2009-06-09T00:00:00.000Z,0,,,2009-06-09T00:00:00.000Z,3.5,2009-06-09T00:00:00.000Z,1,2009-06-09T00:00:00.000Z,1.5,2009-06-09T00:00:00.000Z,0,2009-06-09T00:00:00.000Z,1
2009-06-10T00:00:00.000Z,1,2009-06-10T00:00:00.000Z,0,2009-06-10T00:00:00.000Z,0,2009-06-10T00:00:00.000Z,0,,,2009-06-10T00:00:00.000Z,3.5,2009-06-10T00:00:00.000Z,1,2009-06-10T00:00:00.000Z,1.5,2009-06-10T00:00:00.000Z,0,2009-06-10T00:00:00.000Z,1
2009-06-11T00:00:00.000Z,1,2009-06-11T00:00:00.000Z,0,2009-06-11T00:00:00.000Z,0,2009-06-11T00:00:00.000Z,0,,,2009-06-11T00:00:00.000Z,3.5,2009-06-11T00:00:00.000Z,1,2009-06-11T00:00:00.000Z,1.5,2009-06-11T00:00:00.000Z,0,2009-06-11T00:00:00.000Z,1
2009-06-12T00:00:00.000Z,1,2009-06-12T00:00:00.000Z,0,2009-06-12T00:00:00.000Z,0,2009-06-12T00:00:00.000Z,0,,,2009-06-12T00:00:00.000Z,3.5,2009-06-12T00:00:00.000Z,1,2009-06-12T00:00:00.000Z,1.5,2009-06-12T00:00:00.000Z,0,2009-06-12T00:00:00.000Z,1
2009-06-13T00:00:00.000Z,1,2009-06-13T00:00:00.000Z,0,2009-06-13T00:00:00.000Z,0,2009-06-13T00:00:00.000Z,0,,,2009-06-13T00:00:00.000Z,3.5,2009-06-13T00:00:00.000Z,1,2009-06-13T00:00:00.000Z,1.5,2009-06-13T00:00:00.000Z,0,2009-06-13T00:00:00.000Z,1
2009-06-14T00:00:00.000Z,1,2009-06-14T00:00:00.000Z,0,2009-06-14T00:00:00.000Z,0,2009-06-14T00:00:00.000Z,0,,,2009-06-14T00:00:00.000Z,3.5,2009-06-14T00:00:00.000Z,1,2009-06-14T00:00:00.000Z,1.5,2009-06-14T00:00:00.000Z,0,2009-06-14T00:00:00.000Z,1
2009-06-15T00:00:00.000Z,1.0000000000000002,2009-06-15T00:00:00.000Z,0,2009-06-15T00:00:00.000Z,0,2009-06-15T00:00:00.000Z,0,,,2009-06-15T00:00:00.000Z,3.5,2009-06-15T00:00:00.000Z,1,2009-06-15T00:00:00.000Z,1.5,2009-06-15T00:00:00.000Z,0.1,2009-06-15T00:00:00.000Z,1
2009-06-16T00:00:00.000Z,1,2009-06-16T00:00:00.000Z,0,2009-06-16T00:00:00.000Z,0,2009-06-16T00:00:00.000Z,0,,,2009-06-16T00:00:00.000Z,3.5,2009-06-16T00:00:00.000Z,1,2009-06-16T00:00:00.000Z,1.5,2009-06-16T00:00:00.000Z,0,2009-06-16T00:00:00.000Z,1
2009-06-17T00:00:00.000Z,1,2009-06-17T00:00:00.000Z,0,2009-06-17T00:00:00.000Z,0,2009-06-17T00:00:00.000Z,0,,,2009-06-17T00:00:00.000Z,3.5,2009-06-17T00:00:00.000Z,1,2009-06-17T00:00:00.000Z,1.5,2009-06-17T00:00:00.000Z,0,2009-06-17T00:00:00.000Z,1
2009-06-18T00:00:00.000Z,1,2009-06-18T00:00:00.000Z,0,2009-06-18T00:00:00.000Z,0,2009-06-18T00:00:00.000Z,0,,,2009-06-18T00:00:00.000Z,3.5,2009-06-18T00:00:00.000Z,1,2009-06-18T00:00:00.000Z,1.5,2009-06-18T00:00:00.000Z,0,2009-06-18T00:00:00.000Z,1
2009-06-19T00:00:00.000Z,1,2009-06-19T00:00:00.000Z,0,2009-06-19T00:00:00.000Z,0,2009-06-19T00:00:00.000Z,0,,,2009-06-19T00:00:00.000Z,3.5,2009-06-19T00:00:00.000Z,1,2009-06-19T00:00:00.000Z,1.5,2009-06-19T00:00:00.000Z,0,2009-06-19T00:00:00.000Z,1
2009-06-20T00:00:00.000Z,1,2009-06-20T00:00:00.000Z,0,2009-06-20T00:00:00.000Z,0,2009-06-20T00:00:00.000Z,0,,,2009-06-20T00:00:00.000Z,3.5,2009-06-20T00:00:00.000Z,1,2009-06-20T00:00:00.000Z,1.5,2009-06-20T00:00:00.000Z,0,2009-06-20T00:00:00.000Z,1
2009-06-21T00:00:00.000Z,1,2009-06-21T00:00:00.000Z,0,2009-06-21T00:00:00.000Z,0,2009-06-21T00:00:00.000Z,0,,,2009-06-21T00:00:00.000Z,3.5,2009-06-21T00:00:00.000Z,1,2009-06-21T00:00:00.000Z,1.5,2009-06-21T00:00:00.000Z,0,2009-06-21T00:00:00.000Z,1
2009-06-22T00:00:00.000Z,1,2009-06-22T00:00:00.000Z,0,2009-06-22T00:00:00.000Z,0,2009-06-22T00:00:00.000Z,0,,,2009-06-22T00:00:00.000Z,3.5,2009-06-22T00:00:00.000Z,1,2009-06-22T00:00:00.000Z,1.5,2009-06-22T00:00:00.000Z,0,2009-06-22T00:00:00.000Z,1
2009-06-23T00:00:00.000Z,1,2009-06-23T00:00:00.000Z,0,2009-06-23T00:00:00.000Z,0,2009-06-23T00:00:00.000Z,0,,,2009-06-23T00:00:00.000Z,3.5,2009-06-23T00:00:00.000Z,1,2009-06-23T00:00:00.000Z,1.5,2009-06-23T00:00:00.000Z,0,2009-06-23T00:00:00.000Z,1
2009-06-24T00:00:00.000Z,1,2009-06-24T00:00:00.000Z,0,2009-06-24T00:00:00.000Z,0,2009-06-24T00:00:00.000Z,0,,,2009-06-24T00:00:00.000Z,3.5,2009-06-24T00:00:00.000Z,1,2009-06-24T00:00:00.000Z,1.5,2009-06-24T00:00:00.000Z,0,2009-06-24T00:00:00.000Z,1
2009-06-25T00:00:00.000Z,1,2009-06-25T00:00:00.000Z,0,2009-06-25T00:00:00.000Z,0,2009-06-25T00:00:00.000Z,0,,,2009-06-25T00:00:00.000Z,3.5,2009-06-25T00:00:00.000Z,1,2009-06-25T00:00:00.000Z,1.5,2009-06-25T00:00:00.000Z,0,2009-06-25T00:00:00.000Z,1
2009-06-26T00:00:00.000Z,1,2009-06-26T00:00:00.000Z,0,2009-06-26T00:00:00.000Z,0,2009-06-26T00:00:00.000Z,0,,,2009-06-26T00:00:00.000Z,3.5,2009-06-26T00:00:00.000Z,1,2009-06-26T00:00:00.000Z,1.5,2009-06-26T00:00:00.000Z,0,2009-06-26T00:00:00.000Z,1
2009-06-27T00:00:00.000Z,1.0000000000000002,2009-06-27T00:00:00.000Z,0,2009-06-27T00:00:00.000Z,0,2009-06-27T00:00:00.000Z,0,,,2009-06-27T00:00:00.000Z,3.5,2009-06-27T00:00:00.000Z,1,2009-06-27T00:00:00.000Z,1.5,2009-06-27T00:00:00.000Z,0.1,2009-06-27T00:00:00.000Z,1
2009-06-28T00:00:00.000Z,1,2009-06-28T00:00:00.000Z,0,2009-06-28T00:00:00.000Z,0,2009-06-28T00:00:00.000Z,0,,,2009-06-28T00:00:00.000Z,3.5,2009-06-28T00:00:00.000Z,1,2009-06-28T00:00:00.000Z,1.5,2009-06-28T00:00:00.000Z,0,2009-06-28T00:00:00.000Z,1
2009-06-29T00:00:00.000Z,1,2009-06-29T00:00:00.000Z,0,2009-06-29T00:00:00.000Z,0,2009-06-29T00:00:00.000Z,0,,,2009-06-29T00:00:00.000Z,3.5,2009-06-29T00:00:00.000Z,1,2009-06-29T00:00:00.000Z,1.5,2009-06-29T00:00:00.000Z,0,2009-06-29T00:00:00.000Z,1
2009-06-30T00:00:00.000Z,1,2009-06-30T00:00:00.000Z,0,2009-06-30T00:00:00.000Z,0,2009-06-30T00:00:00.000Z,0,,,2009-06-30T00:00:00.000Z,3.5,2009-06-30T00:00:00.000Z,1,2009-06-30T00:00:00.000Z,1.5,2009-06-30T00:00:00.000Z,0,2009-06-30T00:00:00.000Z,1
2009-07-01T00:00:00.000Z,1,2009-07-01T00:00:00.000Z,0,2009-07-01T00:00:00.000Z,0,2009-07-01T00:00:00.000Z,0,,,2009-07-01T00:00:00.000Z,3.5,2009-07-01T00:00:00.000Z,1,2009-07-01T00:00:00.000Z,1.5,2009-07-01T00:00:00.000Z,0,2009-07-01T00:00:00.000Z,1
2009-07-02T00:00:00.000Z,1,2009-07-02T00:00:00.000Z,0,2009-07-02T00:00:00.000Z,0,2009-07-02T00:00:00.000Z,0,,,2009-07-02T00:00:00.000Z,3.5,2009-07-02T00:00:00.000Z,1,2009-07-02T00:00:00.000Z,1.5,2009-07-02T00:00:00.000Z,0,2009-07-02T00:00:00.000Z,1
2009-07-03T00:00:00.000Z,1,2009-07-03T00:00:00.000Z,0,2009-07-03T00:00:00.000Z,0,2009-07-03T00:00:00.000Z,0,,,2009-07-03T00:00:00.000Z,3.5,2009-07-03T00:00:00.000Z,1,2009-07-03T00:00:00.000Z,1.5,2009-07-03T00:00:00.000Z,0,2009-07-03T00:00:00.000Z,1
2009-07-04T00:00:00.000Z,1,2009-07-04T00:00:00.000Z,0,2009-07-04T00:00:00.000Z,0,2009-07-04T00:00:00.000Z,0,,,2009-07-04T00:00:00.000Z,3.5,2009-07-04T00:00:00.000Z,1,2009-07-04T00:00:00.000Z,1.5,2009-07-04T00:00:00.000Z,0,2009-07-04T00:00:00.000Z,1
2009-07-05T00:00:00.000Z,1,2009-07-05T00:00:00.000Z,0,2009-07-05T00:00:00.000Z,0,2009-07-05T00:00:00.000Z,0,,,2009-07-05T00:00:00.000Z,3.5,2009-07-05T00:00:00.000Z,1,2009-07-05T00:00:00.000Z,1.5,2009-07-05T00:00:00.000Z,0,2009-07-05T00:00:00.000Z,1
2009-07-06T00:00:00.000Z,1,2009-07-06T00:00:00.000Z,0,2009-07-06T00:00:00.000Z,0,2009-07-06T00:00:00.000Z,0,,,2009-07-06T00:00:00.000Z,3.5,2009-07-06T00:00:00.000Z,1,2009-07-06T00:00:00.000Z,1.5,2009-07-06T00:00:00.000Z,0,2009-07-06T00:00:00.000Z,1
2009-07-07T00:00:00.000Z,1,2009-07-07T00:00:00.000Z,0,2009-07-07T00:00:00.000Z,0,2009-07-07T00:00:00.000Z,0,,,2009-07-07T00:00:00.000Z,3.5,2009-07-07T00:00:00.000Z,1,2009-07-07T00:00:00.000Z,1.5,2009-07-07T00:00:00.000Z,0,2009-07-07T00:00:00.000Z,1
2009-07-08T00:00:00.000Z,1,2009-07-08T00:00:00.000Z,0,2009-07-08T00:00:00.000Z,0,2009-07-08T00:00:00.000Z,0,,,2009-07-08T00:00:00.000Z,3.5,2009-07-08T00:00:00.000Z,1,2009-07-08T00:00:00.000Z,1.5,2009-07-08T00:00:00.000Z,0,2009-07-08T00:00:00.000Z,1
2009-07-09T00:00:00.000Z,0.9999999999999999,2009-07-09T00:00:00.000Z,0,2009-07-09T00:00:00.000Z,0.1,2009-07-09T00:00:00.000Z,0,,,2009-07-09T00:00:00.000Z,3.5,2009-07-09T00:00:00.000Z,1,2009-07-09T00:00:00.000Z,1.5,2009-07-09T00:00:00.000Z,0,2009-07-09T00:00:00.000Z,1
2009-07-10T00:00:00.000Z,1,2009-07-10T00:00:00.000Z,0,2009-07-10T00:00:00.000Z,0,2009-07-10T00:00:00.000Z,0,,,2009-07-10T00:00:00.000Z,3.5,2009-07-10T00:00:00.000Z,1,2009-07-10T00:00:00.000Z,1.5,2009-07-10T00:00:00.000Z,0,2009-07-10T00:00:00.000Z,1
2009-07-11T00:00:00.000Z,1,2009-07-11T00:00:00.000Z,0,2009-07-11T00:00:00.000Z,0,2009-07-11T00:00:00.000Z,0,,,2009-07-11T00:00:00.000Z,3.5,2009-07-11T00:00:00.000Z,1,2009-07-11T00:00:00.000Z,1.5,2009-07-11T00:00:00.000Z,0,2009-07-11T00:00:00.000Z,1
2009-07-12T00:00:00.000Z,1,2009-07-12T00:00:00.000Z,0,2009-07-12T00:00:00.000Z,0,2009-07-12T00:00:00.000Z,0,,,2009-07-12T00:00:00.000Z,3.5,2009-07-12T00:00:00.000Z,1,2009-07-12T00:00:00.000Z,1.5,2009-07-12T00:00:00.000Z,0,2009-07-12T00:00:00.000Z,1
2009-07-13T00:00:00.000Z,1,2009-07-13T00:00:00.000Z,0,2009-07-13T00:00:00.000Z,0,2009-07-13T00:00:00.000Z,0,,,2009-07-13T00:00:00.000Z,3.5,2009-07-13T00:00:00.000Z,1,2009-07-13T00:00:00.000Z,1.5,2009-07-13T00:00:00.000Z,0,2009-07-13T00:00:00.000Z,1
2009-07-14T00:00:00.000Z,0.9999999999999998,2009-07-14T00:00:00.000Z,0,2009-07-14T00:00:00.000Z,0.1,2009-07-14T00:00:00.000Z,0,,,2009-07-14T00:00:00.000Z,3.5,2009-07-14T00:00:00.000Z,1,2009-07-14T00:00:00.000Z,1.5,2009-07-14T00:00:00.000Z,0,2009-07-14T00:00:00.000Z,1
2009-07-15T00:00:00.000Z,1,2009-07-15T00:00:00.000Z,0,2009-07-15T00:00:00.000Z,0,2009-07-15T00:00:00.000Z,0,,,2009-07-15T00:00:00.000Z,3.5,2009-07-15T00:00:00.000Z,1,2009-07-15T00:00:00.000Z,1.5,2009-07-15T00:00:00.000Z,0,2009-07-15T00:00:00.000Z,1
2009-07-16T00:00:00.000Z,1,2009-07-16T00:00:00.000Z,0,2009-07-16T00:00:00.000Z,0,2009-07-16T00:00:00.000Z,0,,,2009-07-16T00:00:00.000Z,3.5,2009-07-16T00:00:00.000Z,1,2009-07-16T00:00:00.000Z,1.5,2009-07-16T00:00:00.000Z,0,2009-07-16T00:00:00.000Z,1
2009-07-17T00:00:00.000Z,1,2009-07-17T00:00:00.000Z,0,2009-07-17T00:00:00.000Z,0,2009-07-17T00:00:00.000Z,0,,,2009-07-17T00:00:00.000Z,3.5,2009-07-17T00:00:00.000Z,1,2009-07-17T00:00:00.000Z,1.5,2009-07-17T00:00:00.000Z,0,2009-07-17T00:00:00.000Z,1
2009-07-18T00:00:00.000Z,1,2009-07-18T00:00:00.000Z,0,2009-07-18T00:00:00.000Z,0,2009-07-18T00:00:00.000Z,0,,,2009-07-18T00:00:00.000Z,3.5,2009-07-18T00:00:00.000Z,1,2009-07-18T00:00:00.000Z,1.5,2009-07-18T00:00:00.000Z,0,2009-07-18T00:00:00.000Z,1
2009-07-19T00:00:00.000Z,1,2009-07-19T00:00:00.000Z,0,2009-07-19T00:00:00.000Z,0,2009-07-19T00:00:00.000Z,0,,,2009-07-19T00:00:00.000Z,3.5,2009-07-19T00:00:00.000Z,1,2009-07-19T00:00:00.000Z,1.5,2009-07-19T00:00:00.000Z,0,2009-07-19T00:00:00.000Z,1
2009-07-20T00:00:00.000Z,1,2009-07-20T00:00:00.000Z,0,2009-07-20T00:00:00.000Z,0,2009-07-20T00:00:00.000Z,0,,,2009-07-20T00:00:00.000Z,3.5,2009-07-20T00:00:00.000Z,1,2009-07-20T00:00:00.000Z,1.5,2009-07-20T00:00:00.000Z,0,2009-07-20T00:00:00.000Z,1
2009-07-21T00:00:00.000Z,1,2009-07-21T00:00:00.000Z,0,2009-07-21T00:00:00.000Z,0,2009-07-21T00:00:00.000Z,0,,,2009-07-21T00:00:00.000Z,3.5,2009-07-21T00:00:00.000Z,1,2009-07-21T00:00:00.000Z,1.5,2009-07-21T00:00:00.000Z,0,2009-07-21T00:00:00.000Z,1
2009-07-22T00:00:00.000Z,1,2009-07-22T00:00:00.000Z,0,2009-07-22T00:00:00.000Z,0,2009-07-22T00:00:00.000Z,0,,,2009-07-22T00:00:00.000Z,3.5,2009-07-22T00:00:00.000Z,1,2009-07-22T00:00:00.000Z,1.5,2009-07-22T00:00:00.000Z,0,2009-07-22T00:00:00.000Z,1
2009-07-23T00:00:00.000Z,1,2009-07-23T00:00:00.000Z,0,2009-07-23T00:00:00.000Z,0,2009-07-23T00:00:00.000Z,0,,,2009-07-23T00:00:00.000Z,3.5,2009-07-23T00:00:00.000Z,1,2009-07-23T00:00:00.000Z,1.5,2009-07-23T00:00:00.000Z,0,2009-07-23T00:00:00.000Z,1
2009-07-24T00:00:00.000Z,1,2009-07-24T00:00:00.000Z,0,2009-07-24T00:00:00.000Z,0,2009-07-24T00:00:00.000Z,0,,,2009-07-24T00:00:00.000Z,3.5,2009-07-24T00:00:00.000Z,1,2009-07-24T00:00:00.000Z,1.5,2009-07-24T00:00:00.000Z,0,2009-07-24T00:00:00.000Z,1
2009-07-25T00:00:00.000Z,1,2009-07-25T00:00:00.000Z,0,2009-07-25T00:00:00.000Z,0,2009-07-25T00:00:00.000Z,0,,,2009-07-25T00:00:00.000Z,3.5,2009-07-25T00:00:00.000Z,1,2009-07-25T00:00:00.000Z,1.5,2009-07-25T00:00:00.000Z,0,2009-07-25T00:00:00.000Z,1
2009-07-26T00:00:00.000Z,1,2009-07-26T00:00:00.000Z,0,2009-07-26T00:00:00.000Z,0,2009-07-26T00:00:00.000Z,0,,,2009-07-26T00:00:00.000Z,3.5,2009-07-26T00:00:00.000Z,1,2009-07-26T00:00:00.000Z,1.5,2009-07-26T00:00:00.000Z,0,2009-07-26T00:00:00.000Z,1
2009-07-27T00:00:00.000Z,1,2009-07-27T00:00:00.000Z,0,2009-07-27T00:00:00.000Z,0,2009-07-27T00:00:00.000Z,0,,,2009-07-27T00:00:00.000Z,3.5,2009-07-27T00:00:00.000Z,1,2009-07-27T00:00:00.000Z,1.5,2009-07-27T00:00:00.000Z,0,2009-07-27T00:00:00.000Z,1
2009-07-28T00:00:00.000Z,1,2009-07-28T00:00:00.000Z,0,2009-07-28T00:00:00.000Z,0,2009-07-28T00:00:00.000Z,0,,,2009-07-28T00:00:00.000Z,3.5,2009-07-28T00:00:00.000Z,1,2009-07-28T00:00:00.000Z,1.5,2009-07-28T00:00:00.000Z,0,2009-07-28T00:00:00.000Z,1
2009-07-29T00:00:00.000Z,1,2009-07-29T00:00:00.000Z,0,2009-07-29T00:00:00.000Z,0,2009-07-29T00:00:00.000Z,0,,,2009-07-29T00:00:00.000Z,3.5,2009-07-29T00:00:00.000Z,1,2009-07-29T00:00:00.000Z,1.5,2009-07-29T00:00:00.000Z,0,2009-07-29T00:00:00.000Z,1
2009-07-30T00:00:00.000Z,1,2009-07-30T00:00:00.000Z,0,2009-07-30T00:00:00.000Z,0,2009-07-30T00:00:00.000Z,0,,,2009-07-30T00:00:00.000Z,3.5,2009-07-30T00:00:00.000Z,1,2009-07-30T00:00:00.000Z,1.5,2009-07-30T00:00:00.000Z,0,2009-07-30T00:00:00.000Z,1
2009-07-31T00:00:00.000Z,1,2009-07-31T00:00:00.000Z,0,2009-07-31T00:00:00.000Z,0,2009-07-31T00:00:00.000Z,0,,,2009-07-31T00:00:00.000Z,3.5,2009-07-31T00:00:00.000Z,1,2009-07-31T00:00:00.000Z,1.5,2009-07-31T00:00:00.000Z,0,2009-07-31T00:00:00.000Z,1
2009-08-01T00:00:00.000Z,1,2009-08-01T00:00:00.000Z,0,2009-08-01T00:00:00.000Z,0,2009-08-01T00:00:00.000Z,0,,,2009-08-01T00:00:00.000Z,3.5,2009-08-01T00:00:00.000Z,1,2009-08-01T00:00:00.000Z,1.5,2009-08-01T00:00:00.000Z,0,2009-08-01T00:00:00.000Z,1
2009-08-02T00:00:00.000Z,1,2009-08-02T00:00:00.000Z,0,2009-08-02T00:00:00.000Z,0,2009-08-02T00:00:00.000Z,0,,,2009-08-02T00:00:00.000Z,3.5,2009-08-02T00:00:00.000Z,1,2009-08-02T00:00:00.000Z,1.5,2009-08-02T00:00:00.000Z,0,2009-08-02T00:00:00.000Z,1
2009-08-03T00:00:00.000Z,1,2009-08-03T00:00:00.000Z,0,2009-08-03T00:00:00.000Z,0,2009-08-03T00:00:00.000Z,0,,,2009-08-03T00:00:00.000Z,3.5,2009-08-03T00:00:00.000Z,1,2009-08-03T00:00:00.000Z,1.5,2009-08-03T00:00:00.000Z,0,2009-08-03T00:00:00.000Z,1
2009-08-04T00:00:00.000Z,1,2009-08-04T00:00:00.000Z,0,2009-08-04T00:00:00.000Z,0,2009-08-04T00:00:00.000Z,0,,,2009-08-04T00:00:00.000Z,3.5,2009-08-04T00:00:00.000Z,1,2009-08-04T00:00:00.000Z,1.5,2009-08-04T00:00:00.000Z,0,2009-08-04T00:00:00.000Z,1
2009-08-05T00:00:00.000Z,1,2009-08-05T00:00:00.000Z,0,2009-08-05T00:00:00.000Z,0,2009-08-05T00:00:00.000Z,0,,,2009-08-05T00:00:00.000Z,3.5,2009-08-05T00:00:00.000Z,1,2009-08-05T00:00:00.000Z,1.5,2009-08-05T00:00:00.000Z,0,2009-08-05T00:00:00.000Z,1
2009-08-06T00:00:00.000Z,1.0000000000000002,2009-08-06T00:00:00.000Z,0,2009-08-06T00:00:00.000Z,0,2009-08-06T00:00:00.000Z,0,,,2009-08-06T00:00:00.000Z,3.5,2009-08-06T00:00:00.000Z,1,2009-08-06T00:00:00.000Z,1.5,2009-08-06T00:00:00.000Z,0.1,2009-08-06T00:00:00.000Z,1
2009-08-07T00:00:00.000Z,1.0000000000000002,2009-08-07T00:00:00.000Z,0,2009-08-07T00:00:00.000Z,0,2009-08-07T00:00:00.000Z,0,,,2009-08-07T00:00:00.000Z,3.5,2009-08-07T00:00:00.000Z,1,2009-08-07T00:00:00.000Z,1.5,2009-08-07T00:00:00.000Z,0.1,2009-08-07T00:00:00.000Z,1
2009-08-08T00:00:00.000Z,1,2009-08-08T00:00:00.000Z,0,2009-08-08T00:00:00.000Z,0,2009-08-08T00:00:00.000Z,0,,,2009-08-08T00:00:00.000Z,3.5,2009-08-08T00:00:00.000Z,1,2009-08-08T00:00:00.000Z,1.5,2009-08-08T00:00:00.000Z,0,2009-08-08T00:00:00.000Z,1
2009-08-09T00:00:00.000Z,1.0000000000000002,2009-08-09T00:00:00.000Z,0,2009-08-09T00:00:00.000Z,0,2009-08-09T00:00:00.000Z,0,,,2009-08-09T00:00:00.000Z,3.5,2009-08-09T00:00:00.000Z,1,2009-08-09T00:00:00.000Z,1.5,2009-08-09T00:00:00.000Z,0.1,2009-08-09T00:00:00.000Z,1
2009-08-10T00:00:00.000Z,1,2009-08-10T00:00:00.000Z,0,2009-08-10T00:00:00.000Z,0,2009-08-10T00:00:00.000Z,0,,,2009-08-10T00:00:00.000Z,3.5,2009-08-10T00:00:00.000Z,1,2009-08-10T00:00:00.000Z,1.5,2009-08-10T00:00:00.000Z,0,2009-08-10T00:00:00.000Z,1
2009-08-11T00:00:00.000Z,1,2009-08-11T00:00:00.000Z,0,2009-08-11T00:00:00.000Z,0,2009-08-11T00:00:00.000Z,0,,,2009-08-11T00:00:00.000Z,3.5,2009-08-11T00:00:00.000Z,1,2009-08-11T00:00:00.000Z,1.5,2009-08-11T00:00:00.000Z,0,2009-08-11T00:00:00.000Z,1
2009-08-12T00:00:00.000Z,1,2009-08-12T00:00:00.000Z,0,2009-08-12T00:00:00.000Z,0,2009-08-12T00:00:00.000Z,0,,,2009-08-12T00:00:00.000Z,3.5,2009-08-12T00:00:00.000Z,1,2009-08-12T00:00:00.000Z,1.5,2009-08-12T00:00:00.000Z,0,2009-08-12T00:00:00.000Z,1
2009-08-13T00:00:00.000Z,1.0000000000000002,2009-08-13T00:00:00.000Z,0,2009-08-13T00:00:00.000Z,0,2009-08-13T00:00:00.000Z,0,,,2009-08-13T00:00:00.000Z,3.5,2009-08-13T00:00:00.000Z,1,2009-08-13T00:00:00.000Z,1.5,2009-08-13T00:00:00.000Z,0.1,2009-08-13T00:00:00.000Z,1
2009-08-14T00:00:00.000Z,1.0000000000000002,2009-08-14T00:00:00.000Z,0,2009-08-14T00:00:00.000Z,0,2009-08-14T00:00:00.000Z,0,,,2009-08-14T00:00:00.000Z,3.5,2009-08-14T00:00:00.000Z,1,2009-08-14T00:00:00.000Z,1.5,2009-08-14T00:00:00.000Z,0.1,2009-08-14T00:00:00.000Z,1
2009-08-15T00:00:00.000Z,1,2009-08-15T00:00:00.000Z,0,2009-08-15T00:00:00.000Z,0,2009-08-15T00:00:00.000Z,0,,,2009-08-15T00:00:00.000Z,3.5,2009-08-15T00:00:00.000Z,1,2009-08-15T00:00:00.000Z,1.5,2009-08-15T00:00:00.000Z,0,2009-08-15T00:00:00.000Z,1
2009-08-16T00:00:00.000Z,1,2009-08-16T00:00:00.000Z,0,2009-08-16T00:00:00.000Z,0,2009-08-16T00:00:00.000Z,0,,,2009-08-16T00:00:00.000Z,3.5,2009-08-16T00:00:00.000Z,1,2009-08-16T00:00:00.000Z,1.5,2009-08-16T00:00:00.000Z,0,2009-08-16T00:00:00.000Z,1
2009-08-17T00:00:00.000Z,1.0000000000000002,2009-08-17T00:00:00.000Z,0,2009-08-17T00:00:00.000Z,0,2009-08-17T00:00:00.000Z,0,,,2009-08-17T00:00:00.000Z,3.5,2009-08-17T00:00:00.000Z,1,2009-08-17T00:00:00.000Z,1.5,2009-08-17T00:00:00.000Z,0.1,2009-08-17T00:00:00.000Z,1
2009-08-18T00:00:00.000Z,1.0000000000000002,2009-08-18T00:00:00.000Z,0,2009-08-18T00:00:00.000Z,0,2009-08-18T00:00:00.000Z,0,,,2009-08-18T00:00:00.000Z,3.5,2009-08-18T00:00:00.000Z,1,2009-08-18T00:00:00.000Z,1.5,2009-08-18T00:00:00.000Z,0.1,2009-08-18T00:00:00.000Z,1
2009-08-19T00:00:00.000Z,1,2009-08-19T00:00:00.000Z,0,2009-08-19T00:00:00.000Z,0,2009-08-19T00:00:00.000Z,0,,,2009-08-19T00:00:00.000Z,3.5,2009-08-19T00:00:00.000Z,1,2009-08-19T00:00:00.000Z,1.5,2009-08-19T00:00:00.000Z,0,2009-08-19T00:00:00.000Z,1
2009-08-20T00:00:00.000Z,1,2009-08-20T00:00:00.000Z,0,2009-08-20T00:00:00.000Z,0,2009-08-20T00:00:00.000Z,0,,,2009-08-20T00:00:00.000Z,3.5,2009-08-20T00:00:00.000Z,1,2009-08-20T00:00:00.000Z,1.5,2009-08-20T00:00:00.000Z,0,2009-08-20T00:00:00.000Z,1
2009-08-21T00:00:00.000Z,1,2009-08-21T00:00:00.000Z,0,2009-08-21T00:00:00.000Z,0,2009-08-21T00:00:00.000Z,0,,,2009-08-21T00:00:00.000Z,3.5,2009-08-21T00:00:00.000Z,1,2009-08-21T00:00:00.000Z,1.5,2009-08-21T00:00:00.000Z,0,2009-08-21T00:00:00.000Z,1
2009-08-22T00:00:00.000Z,1,2009-08-22T00:00:00.000Z,0,2009-08-22T00:00:00.000Z,0,2009-08-22T00:00:00.000Z,0,,,2009-08-22T00:00:00.000Z,3.5,2009-08-22T00:00:00.000Z,1,2009-08-22T00:00:00.000Z,1.5,2009-08-22T00:00:00.000Z,0,2009-08-22T00:00:00.000Z,1
